Table Name,Entity/Table Owner,Column Name,Domain,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey
financial_account_trans,dbo,last_updated_stamp,,datetime,NULL,No,,,
artifact_authz_filter,dbo,artifact_authz_id,,varchar(40),NOT NULL,Yes,,,Yes
artifact_authz_filter,dbo,entity_filter_set_id,,varchar(40),NOT NULL,Yes,,,Yes
artifact_authz_filter,dbo,apply_cond,,text,NULL,No,,,
artifact_authz_filter,dbo,last_updated_stamp,,datetime,NULL,No,,,
party_carrier_account,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
party_carrier_account,dbo,carrier_party_id,,varchar(40),NOT NULL,Yes,,,Yes
party_carrier_account,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
party_carrier_account,dbo,thru_date,,datetime,NULL,No,,,
party_carrier_account,dbo,account_number,,varchar(40),NULL,No,,,
party_carrier_account,dbo,last_updated_stamp,,datetime,NULL,No,,,
wiki_page_history,dbo,wiki_page_id,,varchar(40),NOT NULL,Yes,,,Yes
wiki_page_history,dbo,history_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
wiki_page_history,dbo,old_page_path,,text,NULL,No,,,
wiki_page_history,dbo,user_id,,varchar(40),NULL,No,,,
wiki_page_history,dbo,change_date_time,,datetime,NULL,No,,,
wiki_page_history,dbo,version_name,,varchar(63),NULL,No,,,
wiki_page_history,dbo,last_updated_stamp,,datetime,NULL,No,,,
market_segment_classification,dbo,market_segment_id,,varchar(40),NOT NULL,Yes,,,Yes
market_segment_classification,dbo,party_classification_id,,varchar(40),NOT NULL,Yes,,,Yes
market_segment_classification,dbo,last_updated_stamp,,datetime,NULL,No,,,
tax_authority_assoc,dbo,tax_authority_id,,varchar(40),NOT NULL,Yes,,,Yes
tax_authority_assoc,dbo,to_tax_authority_id,,varchar(40),NOT NULL,Yes,,,Yes
tax_authority_assoc,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
tax_authority_assoc,dbo,thru_date,,datetime,NULL,No,,,
tax_authority_assoc,dbo,assoc_type_enum_id,,varchar(40),NULL,No,,,
tax_authority_assoc,dbo,last_updated_stamp,,datetime,NULL,No,,,
form_response_answer,dbo,form_response_answer_id,,varchar(40),NOT NULL,Yes,,,Yes
form_response_answer,dbo,form_response_id,,varchar(40),NULL,No,,,
form_response_answer,dbo,form_id,,varchar(40),NULL,No,,,
form_response_answer,dbo,field_name,,text,NULL,No,,,
form_response_answer,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
form_response_answer,dbo,value_text,,text,NULL,No,,,
form_response_answer,dbo,last_updated_stamp,,datetime,NULL,No,,,
screen_theme_icon,dbo,screen_theme_id,,varchar(40),NOT NULL,Yes,,,Yes
screen_theme_icon,dbo,text_pattern,,nvarchar(80),NOT NULL,Yes,,,Yes
screen_theme_icon,dbo,icon_class,,text,NULL,No,,,
screen_theme_icon,dbo,last_updated_stamp,,datetime,NULL,No,,,
entity_audit_log,dbo,audit_history_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
entity_audit_log,dbo,changed_entity_name,,nvarchar(80),NULL,No,,,
entity_audit_log,dbo,changed_field_name,,varchar(63),NULL,No,,,
entity_audit_log,dbo,pk_primary_value,,nvarchar(80),NULL,No,,,
entity_audit_log,dbo,pk_secondary_value,,text,NULL,No,,,
entity_audit_log,dbo,pk_rest_combined_value,,text,NULL,No,,,
entity_audit_log,dbo,old_value_text,,text,NULL,No,,,
entity_audit_log,dbo,new_value_text,,text,NULL,No,,,
entity_audit_log,dbo,change_reason,,text,NULL,No,,,
entity_audit_log,dbo,changed_date,,datetime,NULL,No,,,
entity_audit_log,dbo,changed_by_user_id,,text,NULL,No,,,
entity_audit_log,dbo,changed_in_visit_id,,text,NULL,No,,,
entity_audit_log,dbo,artifact_stack,,text,NULL,No,,,
entity_audit_log,dbo,last_updated_stamp,,datetime,NULL,No,,,
request_note,dbo,request_id,,varchar(40),NOT NULL,Yes,,,Yes
request_note,dbo,note_date,,datetime,NOT NULL,Yes,,,Yes
request_note,dbo,request_item_seq_id,,varchar(40),NULL,No,,,
request_note,dbo,note_text,,text,NULL,No,,,
request_note,dbo,user_id,,varchar(40),NULL,No,,,
request_note,dbo,last_updated_stamp,,datetime,NULL,No,,,
data_feed,dbo,data_feed_id,,varchar(40),NOT NULL,Yes,,,Yes
data_feed,dbo,data_feed_type_enum_id,,varchar(40),NULL,No,,,
data_feed,dbo,index_on_start_empty,,char(1),NULL,No,,,
data_feed,dbo,feed_name,,text,NULL,No,,,
data_feed,dbo,feed_receive_service_name,,text,NULL,No,,,
data_feed,dbo,feed_delete_service_name,,text,NULL,No,,,
data_feed,dbo,last_feed_stamp,,datetime,NULL,No,,,
data_feed,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_facility,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product_facility,dbo,facility_id,,varchar(40),NOT NULL,Yes,,,Yes
product_facility,dbo,minimum_stock,,"numeric(26,6)",NULL,No,,,
product_facility,dbo,reorder_quantity,,"numeric(26,6)",NULL,No,,,
product_facility,dbo,days_to_ship,,"numeric(20,0)",NULL,No,,,
product_facility,dbo,last_updated_stamp,,datetime,NULL,No,,,
bank_account,dbo,payment_method_id,,varchar(40),NOT NULL,Yes,,,Yes
bank_account,dbo,bank_name,,text,NULL,No,,,
bank_account,dbo,bank_party_id,,varchar(40),NULL,No,,,
bank_account,dbo,type_enum_id,,varchar(40),NULL,No,,,
bank_account,dbo,routing_number,,varchar(63),NULL,No,,,
bank_account,dbo,account_number,,text,NULL,No,,,
bank_account,dbo,last_check_number,,"numeric(20,0)",NULL,No,,,
bank_account,dbo,nacha_immed_dest,,varchar(63),NULL,No,,,
bank_account,dbo,nacha_immed_orig,,varchar(63),NULL,No,,,
bank_account,dbo,nacha_immed_dest_name,,varchar(63),NULL,No,,,
bank_account,dbo,nacha_immed_orig_name,,varchar(63),NULL,No,,,
bank_account,dbo,nacha_company_name,,varchar(63),NULL,No,,,
bank_account,dbo,nacha_discr_data,,varchar(63),NULL,No,,,
bank_account,dbo,nacha_company_id,,varchar(63),NULL,No,,,
bank_account,dbo,nacha_odfi_id,,varchar(63),NULL,No,,,
bank_account,dbo,nacha_entry_description,,varchar(63),NULL,No,,,
bank_account,dbo,nacha_add_new_line,,char(1),NULL,No,,,
bank_account,dbo,nacha_add_offset_record,,char(1),NULL,No,,,
bank_account,dbo,pos_pay_bank_number,,varchar(63),NULL,No,,,
bank_account,dbo,pos_pay_format_enum_id,,varchar(40),NULL,No,,,
bank_account,dbo,last_updated_stamp,,datetime,NULL,No,,,
payment_instrument_gl_account,dbo,payment_instrument_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
payment_instrument_gl_account,dbo,organization_party_id,,varchar(40),NOT NULL,Yes,,,Yes
payment_instrument_gl_account,dbo,is_payable,,char(1),NOT NULL,Yes,,,Yes
payment_instrument_gl_account,dbo,gl_account_id,,varchar(40),NULL,No,,,
payment_instrument_gl_account,dbo,last_updated_stamp,,datetime,NULL,No,,,
agreement,dbo,agreement_id,,varchar(40),NOT NULL,Yes,,,Yes
agreement,dbo,agreement_type_enum_id,,varchar(40),NULL,No,,,
agreement,dbo,status_id,,varchar(40),NULL,No,,,
agreement,dbo,organization_party_id,,varchar(40),NULL,No,,,
agreement,dbo,organization_role_type_id,,varchar(40),NULL,No,,,
agreement,dbo,other_party_id,,varchar(40),NULL,No,,,
agreement,dbo,other_role_type_id,,varchar(40),NULL,No,,,
agreement,dbo,agreement_date,,datetime,NULL,No,,,
agreement,dbo,from_date,,datetime,NULL,No,,,
agreement,dbo,thru_date,,datetime,NULL,No,,,
agreement,dbo,description,,text,NULL,No,,,
agreement,dbo,currency_uom_id,,varchar(40),NULL,No,,,
agreement,dbo,is_template,,char(1),NULL,No,,,
agreement,dbo,template_agreement_id,,varchar(40),NULL,No,,,
agreement,dbo,text_data,,text,NULL,No,,,
agreement,dbo,signable_option_type_enum_id,,varchar(40),NULL,No,,,
agreement,dbo,last_updated_stamp,,datetime,NULL,No,,,
order_item_work_effort,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_work_effort,dbo,order_item_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_work_effort,dbo,work_effort_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_work_effort,dbo,required_work,,char(1),NULL,No,,,
order_item_work_effort,dbo,for_status_id,,varchar(40),NULL,No,,,
order_item_work_effort,dbo,last_updated_stamp,,datetime,NULL,No,,,
user_group_member,dbo,user_group_id,,varchar(40),NOT NULL,Yes,,,Yes
user_group_member,dbo,user_id,,varchar(40),NOT NULL,Yes,,,Yes
user_group_member,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
user_group_member,dbo,thru_date,,datetime,NULL,No,,,
user_group_member,dbo,last_updated_stamp,,datetime,NULL,No,,,
instance_image_type_host_config,dbo,image_type_id,,varchar(40),NOT NULL,Yes,,,Yes
instance_image_type_host_config,dbo,host_config_name,,nvarchar(80),NOT NULL,Yes,,,Yes
instance_image_type_host_config,dbo,host_config_value,,text,NULL,No,,,
instance_image_type_host_config,dbo,type,,varchar(63),NULL,No,,,
instance_image_type_host_config,dbo,last_updated_stamp,,datetime,NULL,No,,,
status_flow,dbo,status_flow_id,,varchar(40),NOT NULL,Yes,,,Yes
status_flow,dbo,status_type_id,,varchar(40),NULL,No,,,
status_flow,dbo,description,,text,NULL,No,,,
status_flow,dbo,last_updated_stamp,,datetime,NULL,No,,,
sales_opportunity_party,dbo,sales_opportunity_id,,varchar(40),NOT NULL,Yes,,,Yes
sales_opportunity_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
sales_opportunity_party,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
sales_opportunity_party,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
sales_opportunity_party,dbo,thru_date,,datetime,NULL,No,,,
sales_opportunity_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
elasticsearch_report_field,dbo,dataset_id,,varchar(40),NOT NULL,Yes,,,Yes
elasticsearch_report_field,dbo,field_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
elasticsearch_report_field,dbo,field_name,,varchar(63),NULL,No,,,
elasticsearch_report_field,dbo,aggregation_path,,text,NULL,No,,,
elasticsearch_report_field,dbo,value_type,,varchar(40),NULL,No,,,
elasticsearch_report_field,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
elasticsearch_report_field,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_store_approve_param,dbo,store_approve_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_approve_param,dbo,parameter_name,,varchar(63),NOT NULL,Yes,,,Yes
product_store_approve_param,dbo,parameter_value,,text,NULL,No,,,
product_store_approve_param,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_store_promotion,dbo,store_promotion_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_promotion,dbo,product_store_id,,varchar(40),NULL,No,,,
product_store_promotion,dbo,item_description,,text,NULL,No,,,
product_store_promotion,dbo,service_register_id,,varchar(40),NOT NULL,No,,,
product_store_promotion,dbo,from_date,,datetime,NULL,No,,,
product_store_promotion,dbo,thru_date,,datetime,NULL,No,,,
product_store_promotion,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
product_store_promotion,dbo,require_code,,char(1),NULL,No,,,
product_store_promotion,dbo,use_limit_per_order,,"numeric(20,0)",NULL,No,,,
product_store_promotion,dbo,use_limit_per_customer,,"numeric(20,0)",NULL,No,,,
product_store_promotion,dbo,use_limit_per_promotion,,"numeric(20,0)",NULL,No,,,
product_store_promotion,dbo,free_ground_shipping,,char(1),NULL,No,,,
product_store_promotion,dbo,last_updated_stamp,,datetime,NULL,No,,,
contact_list_comm_status,dbo,contact_list_id,,varchar(40),NOT NULL,Yes,,,Yes
contact_list_comm_status,dbo,communication_event_id,,varchar(40),NOT NULL,Yes,,,Yes
contact_list_comm_status,dbo,contact_mech_id,,varchar(40),NOT NULL,Yes,,,Yes
contact_list_comm_status,dbo,party_id,,varchar(40),NULL,No,,,
contact_list_comm_status,dbo,message_id,,nvarchar(80),NULL,No,,,
contact_list_comm_status,dbo,status_id,,varchar(40),NULL,No,,,
contact_list_comm_status,dbo,last_updated_stamp,,datetime,NULL,No,,,
party_system_message,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
party_system_message,dbo,system_message_id,,varchar(40),NOT NULL,Yes,,,Yes
party_system_message,dbo,party_id_type_enum_id,,varchar(40),NULL,No,,,
party_system_message,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_agreement_v2,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product_agreement_v2,dbo,agreement_id,,varchar(40),NOT NULL,Yes,,,Yes
product_agreement_v2,dbo,triggered_status_id,,varchar(40),NULL,No,,,
product_agreement_v2,dbo,required_for_status_id,,varchar(40),NULL,No,,,
product_agreement_v2,dbo,create_service_register_id,,varchar(40),NULL,No,,,
product_agreement_v2,dbo,display_inline,,char(1),NULL,No,,,
product_agreement_v2,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
product_agreement_v2,dbo,last_updated_stamp,,datetime,NULL,No,,,
asset_detail,dbo,asset_detail_id,,varchar(40),NOT NULL,Yes,,,Yes
asset_detail,dbo,asset_id,,varchar(40),NULL,No,,,
asset_detail,dbo,effective_date,,datetime,NULL,No,,,
asset_detail,dbo,quantity_on_hand_diff,,"numeric(26,6)",NULL,No,,,
asset_detail,dbo,available_to_promise_diff,,"numeric(26,6)",NULL,No,,,
asset_detail,dbo,unit_cost,,"numeric(26,6)",NULL,No,,,
asset_detail,dbo,asset_reservation_id,,varchar(40),NULL,No,,,
asset_detail,dbo,other_asset_id,,varchar(40),NULL,No,,,
asset_detail,dbo,shipment_id,,varchar(40),NULL,No,,,
asset_detail,dbo,product_id,,varchar(40),NULL,No,,,
asset_detail,dbo,order_id,,varchar(40),NULL,No,,,
asset_detail,dbo,order_item_seq_id,,varchar(40),NULL,No,,,
asset_detail,dbo,return_id,,varchar(40),NULL,No,,,
asset_detail,dbo,return_item_seq_id,,varchar(40),NULL,No,,,
asset_detail,dbo,work_effort_id,,varchar(40),NULL,No,,,
asset_detail,dbo,asset_maintenance_id,,varchar(40),NULL,No,,,
asset_detail,dbo,asset_issuance_id,,varchar(40),NULL,No,,,
asset_detail,dbo,asset_receipt_id,,varchar(40),NULL,No,,,
asset_detail,dbo,physical_inventory_id,,varchar(40),NULL,No,,,
asset_detail,dbo,physical_inventory_count_id,,varchar(40),NULL,No,,,
asset_detail,dbo,variance_reason_enum_id,,varchar(40),NULL,No,,,
asset_detail,dbo,description,,text,NULL,No,,,
asset_detail,dbo,acctg_trans_result_enum_id,,varchar(40),NULL,No,,,
asset_detail,dbo,last_updated_stamp,,datetime,NULL,No,,,
party_need,dbo,party_need_id,,varchar(40),NOT NULL,Yes,,,Yes
party_need,dbo,need_type_enum_id,,varchar(40),NULL,No,,,
party_need,dbo,party_id,,varchar(40),NULL,No,,,
party_need,dbo,role_type_id,,varchar(40),NULL,No,,,
party_need,dbo,communication_event_id,,varchar(40),NULL,No,,,
party_need,dbo,product_id,,varchar(40),NULL,No,,,
party_need,dbo,product_category_id,,varchar(40),NULL,No,,,
party_need,dbo,visit_id,,varchar(40),NULL,No,,,
party_need,dbo,datetime_recorded,,datetime,NULL,No,,,
party_need,dbo,description,,text,NULL,No,,,
party_need,dbo,last_updated_stamp,,datetime,NULL,No,,,
work_effort_assoc,dbo,work_effort_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_assoc,dbo,to_work_effort_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_assoc,dbo,work_effort_assoc_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_assoc,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
work_effort_assoc,dbo,thru_date,,datetime,NULL,No,,,
work_effort_assoc,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
work_effort_assoc,dbo,last_updated_stamp,,datetime,NULL,No,,,
measurement_type,dbo,measurement_type_id,,varchar(40),NOT NULL,Yes,,,Yes
measurement_type,dbo,description,,text,NULL,No,,,
measurement_type,dbo,has_value,,char(1),NULL,No,,,
measurement_type,dbo,uom_type_enum_id,,varchar(40),NULL,No,,,
measurement_type,dbo,enum_type_id,,varchar(40),NULL,No,,,
measurement_type,dbo,product_meter_type_id,,varchar(40),NULL,No,,,
measurement_type,dbo,last_updated_stamp,,datetime,NULL,No,,,
test_int_pk,dbo,int_id,,"numeric(20,0)",NOT NULL,Yes,,,Yes
test_int_pk,dbo,test_medium,,text,NULL,No,,,
test_int_pk,dbo,last_updated_stamp,,datetime,NULL,No,,,
gl_account_enum_appl,dbo,gl_account_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_account_enum_appl,dbo,enum_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_account_enum_appl,dbo,last_updated_stamp,,datetime,NULL,No,,,
service_register,dbo,service_register_id,,varchar(40),NOT NULL,Yes,,,Yes
service_register,dbo,service_type_enum_id,,varchar(40),NULL,No,,,
service_register,dbo,description,,text,NULL,No,,,
service_register,dbo,service_name,,text,NULL,No,,,
service_register,dbo,config_parameters,,text,NULL,No,,,
service_register,dbo,last_updated_stamp,,datetime,NULL,No,,,
enumeration_type,dbo,enum_type_id,,varchar(40),NOT NULL,Yes,,,Yes
enumeration_type,dbo,description,,text,NULL,No,,,
enumeration_type,dbo,last_updated_stamp,,datetime,NULL,No,,,
return_header,dbo,return_id,,varchar(40),NOT NULL,Yes,,,Yes
return_header,dbo,status_id,,varchar(40),NULL,No,,,
return_header,dbo,customer_party_id,,varchar(40),NULL,No,,,
return_header,dbo,vendor_party_id,,varchar(40),NULL,No,,,
return_header,dbo,payment_method_id,,varchar(40),NULL,No,,,
return_header,dbo,use_single_refund_payment,,char(1),NULL,No,,,
return_header,dbo,fin_account_id,,varchar(40),NULL,No,,,
return_header,dbo,entry_date,,datetime,NULL,No,,,
return_header,dbo,postal_contact_mech_id,,varchar(40),NULL,No,,,
return_header,dbo,telecom_contact_mech_id,,varchar(40),NULL,No,,,
return_header,dbo,facility_id,,varchar(40),NULL,No,,,
return_header,dbo,shipment_method_enum_id,,varchar(40),NULL,No,,,
return_header,dbo,carrier_party_id,,varchar(40),NULL,No,,,
return_header,dbo,currency_uom_id,,varchar(40),NULL,No,,,
return_header,dbo,supplier_rma_id,,varchar(63),NULL,No,,,
return_header,dbo,visit_id,,varchar(40),NULL,No,,,
return_header,dbo,system_message_remote_id,,varchar(40),NULL,No,,,
return_header,dbo,display_id,,varchar(63),NULL,No,,,
return_header,dbo,external_id,,varchar(63),NULL,No,,,
return_header,dbo,origin_id,,varchar(63),NULL,No,,,
return_header,dbo,last_updated_stamp,,datetime,NULL,No,,,
db_form_field_ent_opts,dbo,form_id,,varchar(40),NOT NULL,Yes,,,Yes
db_form_field_ent_opts,dbo,field_name,,nvarchar(80),NOT NULL,Yes,,,Yes
db_form_field_ent_opts,dbo,sequence_num,,"numeric(20,0)",NOT NULL,Yes,,,Yes
db_form_field_ent_opts,dbo,entity_name,,text,NULL,No,,,
db_form_field_ent_opts,dbo,text,,text,NULL,No,,,
db_form_field_ent_opts,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_gl_appl,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product_gl_appl,dbo,gl_account_id,,varchar(40),NOT NULL,Yes,,,Yes
product_gl_appl,dbo,last_updated_stamp,,datetime,NULL,No,,,
notification_message_user,dbo,notification_message_id,,varchar(40),NOT NULL,Yes,,,Yes
notification_message_user,dbo,user_id,,varchar(40),NOT NULL,Yes,,,Yes
notification_message_user,dbo,sent_date,,datetime,NULL,No,,,
notification_message_user,dbo,viewed_date,,datetime,NULL,No,,,
notification_message_user,dbo,email_message_id,,varchar(40),NULL,No,,,
notification_message_user,dbo,last_updated_stamp,,datetime,NULL,No,,,
email_message,dbo,email_message_id,,varchar(40),NOT NULL,Yes,,,Yes
email_message,dbo,root_email_message_id,,varchar(40),NULL,No,,,
email_message,dbo,parent_email_message_id,,varchar(40),NULL,No,,,
email_message,dbo,status_id,,varchar(40),NULL,No,,,
email_message,dbo,email_type_enum_id,,varchar(40),NULL,No,,,
email_message,dbo,sent_date,,datetime,NULL,No,,,
email_message,dbo,received_date,,datetime,NULL,No,,,
email_message,dbo,subject,,text,NULL,No,,,
email_message,dbo,body,,text,NULL,No,,,
email_message,dbo,body_text,,text,NULL,No,,,
email_message,dbo,headers_string,,text,NULL,No,,,
email_message,dbo,from_address,,text,NULL,No,,,
email_message,dbo,from_name,,text,NULL,No,,,
email_message,dbo,to_addresses,,text,NULL,No,,,
email_message,dbo,cc_addresses,,text,NULL,No,,,
email_message,dbo,bcc_addresses,,text,NULL,No,,,
email_message,dbo,content_type,,text,NULL,No,,,
email_message,dbo,message_id,,nvarchar(80),NULL,No,,,
email_message,dbo,from_user_id,,varchar(40),NULL,No,,,
email_message,dbo,to_user_id,,varchar(40),NULL,No,,,
email_message,dbo,email_template_id,,varchar(40),NULL,No,,,
email_message,dbo,email_server_id,,varchar(40),NULL,No,,,
email_message,dbo,last_updated_stamp,,datetime,NULL,No,,,
budget_item,dbo,budget_id,,varchar(40),NOT NULL,Yes,,,Yes
budget_item,dbo,budget_item_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
budget_item,dbo,budget_item_type_enum_id,,varchar(40),NULL,No,,,
budget_item,dbo,item_type_enum_id,,varchar(40),NULL,No,,,
budget_item,dbo,gl_account_id,,varchar(40),NULL,No,,,
budget_item,dbo,amount,,"numeric(24,4)",NULL,No,,,
budget_item,dbo,product_id,,varchar(40),NULL,No,,,
budget_item,dbo,quantity,,"numeric(26,6)",NULL,No,,,
budget_item,dbo,quantity_uom_id,,varchar(40),NULL,No,,,
budget_item,dbo,purpose,,text,NULL,No,,,
budget_item,dbo,justification,,text,NULL,No,,,
budget_item,dbo,sub_time_period_id,,varchar(40),NULL,No,,,
budget_item,dbo,last_updated_stamp,,datetime,NULL,No,,,
financial_flow,dbo,financial_flow_id,,varchar(40),NOT NULL,Yes,,,Yes
financial_flow,dbo,entry_type_enum_id,,varchar(40),NULL,No,,,
financial_flow,dbo,financial_flow_type_enum_id,,varchar(40),NULL,No,,,
