Table Name,Column Name,Column Datatype,Column Null Option,Primary Key
WG_RPT_WORKFLOW,PROC_GROUP,nvarchar(256),NULL,
WG_RPT_WORKFLOW,QUEUED_DATE,date,NULL,
WG_RPT_WORKFLOW,QUEUED_DATETIME,datetime,NULL,
WG_RPT_WORKFLOW,QUEUED_TIME,int,NULL,
WG_RPT_WORKFLOW,RESERVED_USER,nvarchar(60),NULL,
WG_RPT_WORKFLOW,RESOLVE_DATE,datetime,NULL,
WG_RPT_WORKFLOW,RESOLVE_TYPE,nvarchar(256),NULL,
WG_RPT_WORKFLOW,WF_ACTIVITY,nvarchar(128),NULL,
WG_RPT_WORKFLOW,WF_STATUS,smallint,NULL,
WG_RPT_WORKFLOW,WORK_OPENED_DATE,date,NULL,
WG_RPT_WORKFLOW,WORK_OPENED_DATETIME,datetime,NULL,
WG_RPT_WORKFLOW,WORKED_TIME,int,NULL,
WG_RPT_WORKFLOW,WORKTYPE,nvarchar(256),NULL,
WG_RPT_WORKFLOW,RESERVED_USERID,int,NULL,
WG_RPT_WORKFLOW,PROC_GROUP_CODE,nvarchar(8),NULL,
WG_RPT_WORKFLOW,LNUM,nchar(20),NULL,
WG_SC_ATTRIBUTES,LNUM,nchar(20),NOT NULL,Yes
WG_SC_ATTRIBUTES,DEPTHOF_FILE_IND_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,BANKRUPTCY_IND_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,REPO_FCLS_IND_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,DELQ_CRED_POL_CNT_SRC,int,NULL,
WG_SC_ATTRIBUTES,DEROG_OBLIG_CNT_SRC,int,NULL,
WG_SC_ATTRIBUTES,DEROG_OBLIG_AMT_SRC,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,UNPAID_MED_AMT_SRC,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,LENDER_CHGOFF_IND_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,EXCL_DECIS_RSLT_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,PROP_TYPE_IND_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,STATE_IND_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,LTV_VAL_SRC,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,CLTV_VAL_SRC,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,DTI_VAL_SRC,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,LA_VAL_SRC,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,CSCORE_VAL_SRC,int,NULL,
WG_SC_ATTRIBUTES,DEPTHOF_FILE_IND_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,BANKRUPTCY_IND_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,REPO_FCLS_IND_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,DELQ_CRED_POL_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,DEROG_OBLIG_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,DEROG_OBLIG_AMT_OVR,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,UNPAID_MED_AMT_OVR,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,LENDER_CHGOFF_IND_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,EXCL_DECIS_RSLT_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,PROP_TYPE_IND_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,STATE_IND_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,LTV_VAL_OVR,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,CLTV_VAL_OVR,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,DTI_VAL_OVR,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,LA_VAL_OVR,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,CSCORE_VAL_OVR,int,NULL,
WG_SC_ATTRIBUTES,DEPTHOF_FILE_IND_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,BANKRUPTCY_IND_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,REPO_FCLS_IND_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,DELQ_CRED_POL_CNT_ATT,int,NULL,
WG_SC_ATTRIBUTES,DEROG_OBLIG_CNT_ATT,int,NULL,
WG_SC_ATTRIBUTES,DEROG_OBLIG_AMT_ATT,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,UNPAID_MED_AMT_ATT,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,LENDER_CHGOFF_IND_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,EXCL_DECIS_RSLT_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,PROP_TYPE_IND_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,STATE_IND_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,LTV_VAL_ATT,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,CLTV_VAL_ATT,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,DTI_VAL_ATT,"decimal(16,6)",NULL,
WG_SC_ATTRIBUTES,LA_VAL_ATT,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,CSCORE_VAL_ATT,int,NULL,
WG_SC_ATTRIBUTES,TRDNBR_OPEN_OVR,int,NULL,
WG_SC_ATTRIBUTES,TRDMOS_OLD_OVR,int,NULL,
WG_SC_ATTRIBUTES,BKANY_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,BKANYMOS_NEW_OVR,int,NULL,
WG_SC_ATTRIBUTES,REPO_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,FCLS_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,COLMDUNP_AMT_OVR,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,DELQ500_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,DELQ306MOS_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,DELQ6012MOS_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,DELQ90P24MOS_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,COFUNP500_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,JUDUNP500_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,TAXUNP500_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,COLNMDUNP500_CNT_OVR,int,NULL,
WG_SC_ATTRIBUTES,COFUNP500_AMT_OVR,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,JUDUNP500_AMT_OVR,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,TAXUNP500_AMT_OVR,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,COLNMDUNP500_AMT_OVR,"decimal(18,3)",NULL,
WG_SC_ATTRIBUTES,THINLIMIT_IND_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,THINLIMIT_IND_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,THINLIMIT_IND_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,TIERLIMIT_IND_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,TIERLIMIT_IND_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,TIERLIMIT_IND_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,THRESHOLD_IND_ATT,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,THRESHOLD_IND_SRC,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,THRESHOLD_IND_OVR,nvarchar(20),NULL,
WG_SC_ATTRIBUTES,PTI_VAL_ATT,"decimal(8,3)",NULL,
WG_SC_ATTRIBUTES,PTI_VAL_SRC,"decimal(8,3)",NULL,
WG_SC_ATTRIBUTES,PTI_VAL_OVR,"decimal(8,3)",NULL,
WG_SC_DECISION,LNUM,nchar(20),NOT NULL,Yes
WG_SC_DECISION,DECISION_INDICATOR,nvarchar(20),NULL,
WG_SC_DECISION,RECOMMENDATION_TEXT,nvarchar(1000),NULL,
WG_SCHM_PA_ADJ_DTL,PA_SCHEME_ID,int,NOT NULL,
WG_SCHM_PA_ADJ_DTL,PA_SCHEME_VERSION,int,NOT NULL,
WG_SCHM_PA_ADJ_DTL,ADJ_TYPE,nvarchar(8),NOT NULL,
WG_SCHM_PA_ADJ_DTL,SCHEME_REC_ID,int,NOT NULL,Yes
WG_SCHM_PA_ADJ_DTL,SCHM_CALC_ID,int,NOT NULL,
WG_SCHM_PA_ADJ_DTL,SCHM_RANK,int,NULL,
WG_SCHM_PA_ADJ_DTL,DETAIL_NAME,nvarchar(64),NULL,
WG_SCHM_PA_CALC_DTL,SCHM_CALC_ID,int,NOT NULL,Yes
WG_SCHM_PA_CALC_DTL,SCHM_CALC_NAME,nvarchar(64),NULL,
WG_SCHM_PA_CALC_DTL,SCHM_CALC_DESCRIPTION,nvarchar(128),NULL,
WG_SCHM_PA_CALC_DTL,S_CALC_METHOD,nvarchar(8),NULL,
WG_SCHM_PA_CALC_DTL,BASIS,"decimal(16,6)",NULL,
WG_SCHM_PA_CALC_DTL,FACTOR,"decimal(16,6)",NULL,
WG_SCHM_PA_CALC_DTL,ROUND_METHOD,nchar(1),NULL,
WG_SCHM_PA_CALC_DTL,ROUND_FACTOR,"decimal(16,6)",NULL,
WG_SCHM_PA_CALC_DTL,FLDNAME,nvarchar(20),NULL,
WG_SCHM_PA_CALC_DTL,CALC_SCRIPT,nvarchar(256),NULL,
WG_SCHM_PA_CALC_DTL,POSITIVE_VALUES_YN,nchar(1),NULL,
WG_SCHM_PA_CALC_DTL,SCHM_PORTION_ID,int,NULL,
WG_SCHM_PA_CALC_PORTIONS,SCHM_PORTION_ID,int,NOT NULL,Yes
WG_SCHM_PA_CALC_PORTIONS,SCHM_PORTION_NAME,nvarchar(64),NULL,
WG_SCHM_PA_CALC_PORTIONS,SCHM_PORTION_DESCRIPTION,nvarchar(128),NULL,
WG_SCHM_PA_CALC_PORTIONS,BORROWER,"decimal(16,6)",NULL,
WG_SCHM_PA_CALC_PORTIONS,SELLER,"decimal(16,6)",NULL,
WG_SCHM_PA_CALC_PORTIONS,LENDER,"decimal(16,6)",NULL,
WG_SCHM_PA_CALC_PORTIONS,BROKER,"decimal(16,6)",NULL,
WG_SCHM_PA_CALC_PORTIONS,OTHER,"decimal(16,6)",NULL,
WG_SCHM_PA_CALC_PORTIONS,OTHER_PAYOR,nvarchar(128),NULL,
WG_SCHM_PA_CRITERIA_CNDTN,PA_SCHEME_ID,int,NOT NULL,Yes
WG_SCHM_PA_CRITERIA_CNDTN,PA_SCHEME_VERSION,int,NOT NULL,Yes
WG_SCHM_PA_CRITERIA_CNDTN,ADJ_TYPE,nvarchar(8),NOT NULL,Yes
WG_SCHM_PA_CRITERIA_CNDTN,ROWSERIALNO,int,NOT NULL,Yes
WG_SCHM_PA_CRITERIA_CNDTN,FLDNAME,nvarchar(20),NULL,
WG_SCHM_PA_CRITERIA_CNDTN,S_COMPARISON_OPERATOR,nvarchar(8),NULL,
WG_SCHM_PA_CRITERIA_CNDTN,TABLENAME,nvarchar(30),NULL,
WG_SCHM_PA_CRT_AMOUNTS,SCHEME_REC_ID,int,NOT NULL,Yes
WG_SCHM_PA_CRT_AMOUNTS,PARM_NAME,nvarchar(50),NOT NULL,Yes
WG_SCHM_PA_CRT_AMOUNTS,PARM_VALUE_MIN,"decimal(18,3)",NULL,
WG_SCHM_PA_CRT_AMOUNTS,PARM_VALUE_MAX,"decimal(18,3)",NULL,
WG_SCHM_PA_CRT_DATES,SCHEME_REC_ID,int,NOT NULL,Yes
WG_SCHM_PA_CRT_DATES,PARM_NAME,nvarchar(50),NOT NULL,Yes
WG_SCHM_PA_CRT_DATES,PARM_VALUE_MIN,datetime,NULL,
WG_SCHM_PA_CRT_DATES,PARM_VALUE_MAX,datetime,NULL,
WG_SCHM_PA_CRT_GEO,SCHEME_REC_ID,int,NOT NULL,Yes
WG_SCHM_PA_CRT_GEO,ROWCNTR,int,NOT NULL,Yes
WG_SCHM_PA_CRT_GEO,PARM_NAME,nvarchar(50),NOT NULL,Yes
WG_SCHM_PA_CRT_GEO,PARM_VALUE_ST,nvarchar(2),NULL,
WG_SCHM_PA_CRT_GEO,PARM_VALUE_CNTY,nvarchar(50),NULL,
WG_SCHM_PA_CRT_STRINGS,SCHEME_REC_ID,int,NOT NULL,Yes
WG_SCHM_PA_CRT_STRINGS,PARM_NAME,nvarchar(50),NOT NULL,Yes
WG_SCHM_PA_CRT_STRINGS,PARM_VALUE,nvarchar(4000),NULL,
WG_SCHM_PA_CRT_SYMBOLIC,SCHEME_REC_ID,int,NOT NULL,Yes
WG_SCHM_PA_CRT_SYMBOLIC,ROWCNTR,int,NOT NULL,Yes
WG_SCHM_PA_CRT_SYMBOLIC,PARM_NAME,nvarchar(50),NOT NULL,Yes
WG_SCHM_PA_CRT_SYMBOLIC,PARM_VALUE,nvarchar(8),NULL,
WG_SCHM_PA_DETAIL,PA_SCHEME_ID,int,NOT NULL,Yes
WG_SCHM_PA_DETAIL,PA_SCHEME_VERSION,int,NOT NULL,Yes
WG_SCHM_PA_DETAIL,ADJ_TYPE,nvarchar(8),NULL,
WG_SCHM_PA_QRYTBL,QRYID,int,NOT NULL,Yes
WG_SCHM_PA_QRYTBL,QRYTBL,nvarchar(30),NOT NULL,
WG_SCHM_PA_QRYTBL,QRYOPER,nvarchar(10),NOT NULL,
WG_SCHM_PA_QRYTBL,QRY,nvarchar(2000),NOT NULL,
WG_SCHM_PA_QRYTBL,PARMNAME,nvarchar(30),NULL,
WG_SCHM_PA_QRYTBL,PARMNAME_GEO,nvarchar(30),NULL,
WG_SCHM_PA_RATECODE_XREF,PA_SCHEME_ID,int,NOT NULL,Yes
WG_SCHM_PA_RATECODE_XREF,PA_SCHEME_VERSION,int,NOT NULL,Yes
WG_SCHM_PA_RATECODE_XREF,RATECODE,nvarchar(10),NOT NULL,Yes
WG_SCHM_PA_SCHEME,PA_SCHEME_ID,int,NOT NULL,Yes
WG_SCHM_PA_SCHEME,PA_SCHEME_VERSION,int,NOT NULL,Yes
WG_SCHM_PA_SCHEME,S_STATUS,nvarchar(8),NULL,
WG_SCHM_PA_SCHEME,SCHEME_NAME,nvarchar(64),NULL,
WG_SCHM_PA_SCHEME,SCHEME_DESCRIPTION,nvarchar(128),NULL,
WG_SCHM_PA_SCHEME,EFFECTIVE_DATE,datetime,NULL,
WG_SCHM_PA_SCHEME,CID_CREATOR,int,NULL,
WG_SCHM_PA_SCHEME,CREATED_DATE,datetime,NULL,
WG_SCHM_PA_SCHEME,EFFECTIVE_DATE_RULE,nvarchar(400),NULL,
WG_SCHM_PA_SCHEME,EFFECTIVE_RULE_FALLBACK,nvarchar(400),NULL,
WG_SECURITY_TOKEN,USERID,nvarchar(128),NOT NULL,Yes
WG_SECURITY_TOKEN,TOKEN,nvarchar(2000),NOT NULL,
WG_SECURITY_TOKEN,TIME_CREATED,datetime,NULL,
WG_SECURITY_TOKEN,TOKEN_GUID,nvarchar(38),NOT NULL,Yes
WG_SELLER_MORTGAGE_INFO,LNUM,nchar(20),NOT NULL,Yes
WG_SELLER_MORTGAGE_INFO,DBID,nchar(5),NOT NULL,Yes
WG_SELLER_MORTGAGE_INFO,MORTCNTR,int,NOT NULL,Yes
WG_SELLER_MORTGAGE_INFO,CID_BANK,int,NULL,
WG_SELLER_MORTGAGE_INFO,ACCOUNT_TYPE,nvarchar(35),NULL,
WG_SELLER_MORTGAGE_INFO,ACCOUNT_HOLDER,nvarchar(35),NULL,
WG_SELLER_MORTGAGE_INFO,ACCOUNT_NUMBER,nvarchar(35),NULL,
WG_SELLER_MORTGAGE_INFO,PAYOFF_AMOUNT,"decimal(18,3)",NULL,
WG_SELLER_MORTGAGE_INFO,LIEN_POSITION,nvarchar(8),NULL,
WG_SELLER_MORTGAGE_INFO,ADDRESS_CNTR,int,NULL,
WG_SELLER_MORTGAGE_INFO,BANK_ADDR_ROWSERNO,int,NULL,
WG_SELLER_OTHERLOAN_INFO,LNUM,nchar(20),NOT NULL,Yes
WG_SELLER_OTHERLOAN_INFO,DBID,nchar(5),NOT NULL,Yes
WG_SELLER_OTHERLOAN_INFO,SELCNTR,smallint,NOT NULL,Yes
WG_SELLER_OTHERLOAN_INFO,LOANCNTR,int,NOT NULL,Yes
WG_SELLER_OTHERLOAN_INFO,CID_BANK,int,NULL,
WG_SELLER_OTHERLOAN_INFO,ACCOUNT_TYPE,nvarchar(35),NULL,
WG_SELLER_OTHERLOAN_INFO,ACCOUNT_HOLDER,nvarchar(35),NULL,
WG_SELLER_OTHERLOAN_INFO,ACCOUNT_NUMBER,nvarchar(35),NULL,
WG_SELLER_OTHERLOAN_INFO,PAYOFF_AMOUNT,"decimal(18,3)",NULL,
WG_SELLER_OTHERLOAN_INFO,ADDRESS_CNTR,int,NULL,
WG_SELLER_OTHERLOAN_INFO,ACCOUNT_BANK_ADDR_ROWSERNO,int,NULL,
WG_SERVICE_LIST_SETUP,ROWSERIALNO,int,NOT NULL,Yes
WG_SERVICE_LIST_SETUP,SERVICINGLISTID,int,NULL,
WG_SERVICE_LIST_SETUP,SERVICING_NAME,nvarchar(20),NULL,
WG_SERVICE_LIST_SETUP,LOAN_TYPE,nvarchar(30),NULL,
WG_SERVICE_LIST_SETUP,ROWCOUNTER,int,NULL,
WG_SERVICE_LIST_SETUP,SERVICINGNUMLENGTH,int,NULL,
WG_SERVICING_INFO,LNUM,nchar(20),NOT NULL,Yes
WG_SERVICING_INFO,APPROVER_CODE,nchar(1),NULL,
WG_SERVICING_INFO,APPROVER_CODE_OVR,nchar(1),NULL,
WG_SERVICING_INFO,NOTE_TYPE,nchar(1),NULL,
WG_SERVICING_INFO,NOTE_TYPE_OVR,nchar(1),NULL,
WG_SERVICING_INFO,PAYMENT_SCHED_TYPE,nchar(1),NULL,
WG_SERVICING_INFO,PAYMENT_SCHED_TYPE_OVR,nchar(1),NULL,
WG_SIM_CD_BOR_OTHER_CREDITS,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_BOR_OTHER_CREDITS,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_BOR_OTHER_CREDITS,CNTR,int,NOT NULL,Yes
WG_SIM_CD_BOR_OTHER_CREDITS,MODIFIED,nchar(1),NULL,
WG_SIM_CD_BOR_OTHER_CREDITS,S_TYPE,nchar(8),NULL,
WG_SIM_CD_BOR_OTHER_CREDITS,CREDIT_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_BOR_OTHER_CREDITS,OTH_CREDIT_PAIDBY,nvarchar(30),NULL,
WG_SIM_CD_DUE_FROM_BOR,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_DUE_FROM_BOR,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_DUE_FROM_BOR,CNTR,int,NOT NULL,Yes
WG_SIM_CD_DUE_FROM_BOR,MODIFIED,nchar(1),NULL,
WG_SIM_CD_DUE_FROM_BOR,ITEM_DESCRIPTION,nvarchar(80),NULL,
WG_SIM_CD_DUE_FROM_BOR,ITEM_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_DUE_FROM_BOR,S_TYPE,nvarchar(8),NULL,
WG_SIM_CD_DUE_FROM_BOR,DUEFRMBORIT_PAYTO,nvarchar(30),NULL,
WG_SIM_CD_DUE_FROM_BOR_ADJ,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_DUE_FROM_BOR_ADJ,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_DUE_FROM_BOR_ADJ,CNTR,int,NOT NULL,Yes
WG_SIM_CD_DUE_FROM_BOR_ADJ,MODIFIED,nchar(1),NULL,
WG_SIM_CD_DUE_FROM_BOR_ADJ,S_ADJ_TYPE,nchar(8),NULL,
WG_SIM_CD_DUE_FROM_BOR_ADJ,OTHER_DESC,nvarchar(80),NULL,
WG_SIM_CD_DUE_FROM_BOR_ADJ,ADJ_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_DUE_FROM_SEL,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_DUE_FROM_SEL,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_DUE_FROM_SEL,ROWSERIALNO,int,NOT NULL,Yes
WG_SIM_CD_DUE_FROM_SEL,MODIFIED,nchar(1),NULL,
WG_SIM_CD_DUE_FROM_SEL,S_TYPE,nchar(8),NULL,
WG_SIM_CD_DUE_FROM_SEL,OTHER_DESC,nvarchar(80),NULL,
WG_SIM_CD_DUE_FROM_SEL,ITEM_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_DUE_FROM_SEL_ADJ,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_DUE_FROM_SEL_ADJ,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_DUE_FROM_SEL_ADJ,ROWSERIALNO,int,NOT NULL,Yes
WG_SIM_CD_DUE_FROM_SEL_ADJ,MODIFIED,nchar(1),NULL,
WG_SIM_CD_DUE_FROM_SEL_ADJ,S_TYPE,nchar(8),NULL,
WG_SIM_CD_DUE_FROM_SEL_ADJ,OTHER_DESC,nvarchar(80),NULL,
WG_SIM_CD_DUE_FROM_SEL_ADJ,S_PAIDBY_TYPE,nchar(8),NULL,
WG_SIM_CD_DUE_FROM_SEL_ADJ,POC_YN,nchar(1),NULL,
WG_SIM_CD_DUE_FROM_SEL_ADJ,SUB_FIN_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_DUE_FROM_SEL_ADJ,ADJ_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_KLMN_SECTIONS,SIMPPURCHPRICE,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPEXCESSDEPOSIT,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPDEPOSIT,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPLOANAMOUNT,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPSELLERCREDIT,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPPAIDBYBORATCLOS,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPPERSONPROPSPRIC,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPCCPAIDATCLOSBNET,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPDUEFROMBORATCLOS,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPEXISTLOANASSUMED,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPDUETOSELATCLOS,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPPAIDATCLOSS,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPDUEFROMSELATCLOS,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPSALESPRICE,"decimal(16,6)",NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPSETTLEMENTFILE,nvarchar(20),NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPLOANCLDT,datetime,NULL,
WG_SIM_CD_KLMN_SECTIONS,SIMPLOANDISDT,datetime,NULL,
WG_SIM_CD_PAID_BY_BOR,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_PAID_BY_BOR,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_PAID_BY_BOR,CNTR,int,NOT NULL,Yes
WG_SIM_CD_PAID_BY_BOR,MODIFIED,nchar(1),NULL,
WG_SIM_CD_PAID_BY_BOR,S_TYPE,nchar(8),NULL,
WG_SIM_CD_PAID_BY_BOR,OTHER_DESC,nvarchar(80),NULL,
WG_SIM_CD_PAID_BY_BOR,S_PAIDBY_TYPE,nchar(8),NULL,
WG_SIM_CD_PAID_BY_BOR,POC_YN,nchar(1),NULL,
WG_SIM_CD_PAID_BY_BOR,ITEM_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_PAID_BY_BOR_ADJ,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_PAID_BY_BOR_ADJ,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_PAID_BY_BOR_ADJ,ROWSERIALNO,int,NOT NULL,Yes
WG_SIM_CD_PAID_BY_BOR_ADJ,MODIFIED,nchar(1),NULL,
WG_SIM_CD_PAID_BY_BOR_ADJ,S_TYPE,nchar(8),NULL,
WG_SIM_CD_PAID_BY_BOR_ADJ,OTHER_DESC,nvarchar(80),NULL,
WG_SIM_CD_PAID_BY_BOR_ADJ,ADJ_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_PAID_BY_BOR_ADJ,BY_BOR_ADJ_PBY,nvarchar(30),NULL,
WG_SIM_CD_PAID_BY_SELLER_ADJ,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_PAID_BY_SELLER_ADJ,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_PAID_BY_SELLER_ADJ,CNTR,int,NOT NULL,Yes
WG_SIM_CD_PAID_BY_SELLER_ADJ,MODIFIED,nchar(1),NULL,
WG_SIM_CD_PAID_BY_SELLER_ADJ,S_ADJ_TYPE,nchar(8),NULL,
WG_SIM_CD_PAID_BY_SELLER_ADJ,OTHER_DESC,nvarchar(80),NULL,
WG_SIM_CD_PAID_BY_SELLER_ADJ,FROM_DT,datetime,NULL,
WG_SIM_CD_PAID_BY_SELLER_ADJ,TO_DT,datetime,NULL,
WG_SIM_CD_PAID_BY_SELLER_ADJ,PER_DIEM,"decimal(16,6)",NULL,
WG_SIM_CD_PAID_BY_SELLER_ADJ,TOTAL_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_PAYOFFS_PMTS,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_PAYOFFS_PMTS,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_PAYOFFS_PMTS,ROWSERIALNO,int,NOT NULL,Yes
WG_SIM_CD_PAYOFFS_PMTS,S_TYPE,nchar(8),NULL,
WG_SIM_CD_PAYOFFS_PMTS,OTHER_DESC,nvarchar(80),NULL,
WG_SIM_CD_PAYOFFS_PMTS,PAYEE,nvarchar(80),NULL,
WG_SIM_CD_PAYOFFS_PMTS,AMT_OVRD,"decimal(16,6)",NULL,
WG_SIM_CD_PAYOFFS_PMTS,AMT,"decimal(16,6)",NULL,
WG_SIM_CD_PAYOFFS_PMTS,DEBT_AMT,"decimal(16,6)",NULL,
WG_SIM_CD_PAYOFFS_PMTS,PBY_ORG,nchar(1),NULL,
WG_SIM_CD_PAYOFFS_PMTS,PAIDBY,nvarchar(30),NULL,
WG_SIM_CD_PAYOFFS_PMTS,MODIFIED,nchar(1),NULL,
WG_SIM_CD_UNPAID_BY_SEL_ADJ,LNUM,nchar(20),NOT NULL,Yes
WG_SIM_CD_UNPAID_BY_SEL_ADJ,DBID,nchar(5),NOT NULL,Yes
WG_SIM_CD_UNPAID_BY_SEL_ADJ,ROWSERIALNO,int,NOT NULL,Yes
WG_SIM_CD_UNPAID_BY_SEL_ADJ,MODIFIED,nchar(1),NULL,
WG_SIM_CD_UNPAID_BY_SEL_ADJ,S_TYPE,nchar(8),NULL,
WG_SIM_CD_UNPAID_BY_SEL_ADJ,OTHER_DESC,nvarchar(80),NULL,
